transaction_id,vendor_id,vendor_name,department,invoice_number,amount,posting_datetime,approved_by,is_planted_anomaly,anomaly_type
T100938,V1104,Campbell Ltd,IT,INV-36928,87566.06,2025-12-04 17:56:00,Sarah T.,False,
T100065,V1052,Martin Group,IT,INV-65519,48408.57,2025-12-04 19:27:00,Brianna P.,False,
T105748,V1091,Wilson LLC,HR,INV-13595,13872.93,2025-12-05 07:42:00,Joy M.,False,
T101309,V1069,"Riggs, Roman and Rice",Marketing,INV-85061,49295.83,2025-12-05 08:19:00,Todd B.,False,
T103155,V1121,Daniels-Perry,IT,INV-20009,21537.5,2025-12-05 08:23:00,Anna T.,False,
T103727,V1085,Moore-Haynes,HR,INV-14670,1192.88,2025-12-05 09:53:00,Jason H.,False,
T100366,V1001,Rhodes PLC,Procurement,INV-27275,123817.42,2025-12-05 09:55:00,Samantha H.,False,
T102238,V1053,Barrera-Martin,Facilities,INV-40752,26948.37,2025-12-05 10:15:00,Michael S.,False,
T104198,V1050,Ramos PLC,IT,INV-90944,74044.37,2025-12-05 10:18:00,Kevin P.,False,
T103633,V1070,"Evans, Alvarado and Mcmillan",Legal,INV-44670,57839.96,2025-12-05 10:20:00,Tiffany E.,False,
T101156,V1070,"Evans, Alvarado and Mcmillan",HR,INV-28340,22873.03,2025-12-05 10:20:00,Rebekah H.,False,
T101204,V1052,Martin Group,HR,INV-78197,61769.91,2025-12-05 11:06:00,Logan M.,False,
T101200,V1033,Koch-Decker,HR,INV-12587,75553.77,2025-12-05 11:06:00,Brenda R.,False,
T105645,V1116,Larsen LLC,Operations,INV-67361,45121.74,2025-12-05 11:47:00,Wendy L.,False,
T103471,V1055,Horton-Cross,Procurement,INV-16540,38328.08,2025-12-05 11:53:00,David R.,False,
T105757,V1007,Davis Inc,Procurement,INV-19254,36150.58,2025-12-05 12:32:00,James C.,False,
T101874,V1075,Smith and Sons,Procurement,INV-38522,26451.61,2025-12-05 13:03:00,Catherine F.,False,
T100245,V1033,Koch-Decker,Facilities,INV-41439,119625.77,2025-12-05 13:05:00,Daniel D.,False,
T102476,V1088,Johnson and Sons,HR,INV-29785,53077.49,2025-12-05 13:59:00,Kelli M.,False,
T102671,V1001,Rhodes PLC,Operations,INV-91684,52419.72,2025-12-05 14:10:00,Kenneth K.,False,
T101403,V1069,"Riggs, Roman and Rice",Marketing,INV-53283,301862.45,2025-12-05 14:14:00,Ryan M.,False,
T105188,V1118,Nelson LLC,Facilities,INV-91087,33667.14,2025-12-05 14:28:00,Rebecca L.,False,
T103072,V1035,Dennis Inc,IT,INV-37784,63674.33,2025-12-05 14:47:00,Deborah R.,False,
T104579,V1050,Ramos PLC,Facilities,INV-29796,34580.06,2025-12-05 14:57:00,Francisco T.,False,
T105374,V1139,Oconnell Inc,Procurement,INV-82170,191161.73,2025-12-05 16:17:00,Catherine H.,False,
T100079,V1137,Marshall LLC,Marketing,INV-30289,33443.47,2025-12-05 16:45:00,Jeffrey H.,False,
T106044,V1021,Burgess-Patterson,Facilities,INV-99732,441.11,2025-12-06 23:39:00,Jamie B.,True,weekend_after_hours
T104995,V1053,Barrera-Martin,Facilities,INV-41546,121100.34,2025-12-08 07:20:00,Robert T.,False,
T100137,V1087,Bailey-Hoover,IT,INV-62743,5978.94,2025-12-08 07:26:00,Melissa J.,False,
T105422,V1041,Chapman Inc,IT,INV-50251,6527.01,2025-12-08 08:34:00,Kristin V.,False,
T105431,V1139,Oconnell Inc,Facilities,INV-34464,84220.6,2025-12-08 09:32:00,Ian M.,False,
T103517,V1112,Grant Inc,Operations,INV-74613,44849.15,2025-12-08 10:06:00,Taylor O.,False,
T100114,V1052,Martin Group,IT,INV-83385,77742.39,2025-12-08 10:06:00,Crystal L.,False,
T100158,V1034,Allen PLC,Operations,INV-88047,89803.68,2025-12-08 10:33:00,Tiffany H.,False,
T105661,V1092,Johnson-Carlson,Operations,INV-55251,20238.94,2025-12-08 11:36:00,Kimberly G.,False,
T100959,V1034,Allen PLC,HR,INV-33022,65170.22,2025-12-08 11:47:00,John G.,False,
T100315,V1033,Koch-Decker,Legal,INV-70981,48505.04,2025-12-08 12:00:00,Kathryn R.,False,
T105112,V1112,Grant Inc,Facilities,INV-79177,24575.59,2025-12-08 12:24:00,Sarah C.,False,
T103874,V1126,Freeman LLC,Procurement,INV-18513,65410.76,2025-12-08 12:42:00,David A.,False,
T104935,V1127,Price Ltd,Operations,INV-84232,28913.35,2025-12-08 12:49:00,Jeffrey J.,False,
T100551,V1115,"Griffin, Moore and Hensley",HR,INV-18511,16475.38,2025-12-08 13:22:00,Sonia L.,False,
T105263,V1043,"Young, Caldwell and Lewis",IT,INV-63430,38633.46,2025-12-08 13:46:00,Brendan G.,False,
T104286,V1103,"Kennedy, Santana and Flynn",Procurement,INV-88861,1991.79,2025-12-08 14:24:00,Tiffany L.,False,
T104980,V1139,Oconnell Inc,Procurement,INV-15299,204340.21,2025-12-08 14:36:00,Daisy W.,False,
T101590,V1101,Torres and Sons,Procurement,INV-40928,4053.77,2025-12-08 15:13:00,Laura W.,False,
T103295,V1126,Freeman LLC,Legal,INV-65134,21377.42,2025-12-08 15:18:00,Howard R.,False,
T100099,V1080,Fleming Ltd,Operations,INV-49240,36746.99,2025-12-08 15:52:00,Manuel G.,False,
T103268,V1104,Campbell Ltd,Operations,INV-28955,111547.21,2025-12-08 16:37:00,Paul M.,False,
T101956,V1093,Graham-Joyce,Legal,INV-52389,3775.76,2025-12-08 16:49:00,Hannah B.,False,
T103552,V1064,Bryant-Hickman,Facilities,INV-14356,884.32,2025-12-09 08:06:00,Kyle M.,False,
T103395,V1069,"Riggs, Roman and Rice",Operations,INV-79152,245897.28,2025-12-09 08:07:00,Cody G.,False,
T104201,V1116,Larsen LLC,IT,INV-24338,29470.52,2025-12-09 09:11:00,Stephanie P.,False,
T105390,V1115,"Griffin, Moore and Hensley",Legal,INV-90201,53789.51,2025-12-09 09:12:00,Katherine P.,False,
T104948,V1060,Powell PLC,Legal,INV-54923,787.12,2025-12-09 09:29:00,Todd L.,False,
T104235,V1121,Daniels-Perry,IT,INV-78035,49814.39,2025-12-09 10:54:00,Jennifer H.,False,
T103835,V1115,"Griffin, Moore and Hensley",Marketing,INV-37434,25314.89,2025-12-09 10:58:00,Barbara R.,False,
T100508,V1009,"Martinez, Nielsen and Miller",Operations,INV-57265,12225.39,2025-12-09 11:05:00,Ashley M.,False,
T104512,V1134,"Williams, Crane and Walker",HR,INV-52034,156354.86,2025-12-09 11:12:00,Ryan C.,False,
T105960,V1034,Allen PLC,Marketing,INV-45215,56981.0,2025-12-09 11:24:00,Adam S.,False,
T101907,V1121,Daniels-Perry,HR,INV-93058,25035.98,2025-12-09 12:04:00,Gwendolyn V.,False,
T100190,V1134,"Williams, Crane and Walker",Operations,INV-38569,41099.75,2025-12-09 12:07:00,Derrick D.,False,
T104221,V1055,Horton-Cross,Operations,INV-77751,22483.65,2025-12-09 12:37:00,Tina W.,False,
T100753,V1009,"Martinez, Nielsen and Miller",Legal,INV-10836,14439.67,2025-12-09 13:03:00,Rebecca T.,False,
T104294,V1075,Smith and Sons,Procurement,INV-38316,11061.5,2025-12-09 13:58:00,Jack B.,False,
T100062,V1121,Daniels-Perry,Facilities,INV-80678,29863.59,2025-12-09 14:31:00,Caitlin M.,False,
T105741,V1062,Donovan-Harris,Operations,INV-47893,26079.31,2025-12-09 15:37:00,Michael V.,False,
T102948,V1104,Campbell Ltd,Operations,INV-39482,158125.15,2025-12-09 15:58:00,Kimberly V.,False,
T101868,V1118,Nelson LLC,HR,INV-85260,41860.56,2025-12-09 16:04:00,Miranda D.,False,
T105919,V1104,Campbell Ltd,Facilities,INV-94364,65623.26,2025-12-09 16:20:00,Jon S.,False,
T100210,V1025,James-Ferrell,IT,INV-13761,36199.94,2025-12-09 16:24:00,Parker L.,False,
T103930,V1052,Martin Group,Legal,INV-70749,33940.3,2025-12-09 17:24:00,Douglas B.,False,
T105056,V1139,Oconnell Inc,IT,INV-20914,109509.69,2025-12-09 17:39:00,Marcus P.,False,
T105158,V1050,Ramos PLC,Operations,INV-84083,71340.57,2025-12-09 17:53:00,Kyle B.,False,
T105272,V1094,"Lee, Williams and Graham",Marketing,INV-59449,33827.08,2025-12-09 18:05:00,Amanda M.,False,
T102057,V1094,"Lee, Williams and Graham",Facilities,INV-70199,9922.19,2025-12-09 18:19:00,Barbara D.,False,
T104696,V1055,Horton-Cross,Legal,INV-34650,123083.38,2025-12-10 08:17:00,Christopher J.,False,
T101252,V1116,Larsen LLC,IT,INV-57624,81516.41,2025-12-10 08:29:00,Tiffany W.,False,
T106110,V9999,Meridian Consulting Partners LLC,Operations,INV-33485,5230.71,2025-12-10 08:51:00,Marcus T.,True,fabricated_invoice_benford
T100021,V1001,Rhodes PLC,HR,INV-99593,77643.91,2025-12-10 09:17:00,Joshua H.,False,
T103365,V1043,"Young, Caldwell and Lewis",Operations,INV-94707,40308.04,2025-12-10 11:04:00,David M.,False,
T105886,V1001,Rhodes PLC,HR,INV-40482,217123.18,2025-12-10 11:35:00,Gabriella B.,False,
T100469,V1092,Johnson-Carlson,Legal,INV-99838,15287.37,2025-12-10 11:44:00,Henry C.,False,
T105403,V1053,Barrera-Martin,Operations,INV-27982,77594.27,2025-12-10 12:08:00,Jeremy R.,False,
T102177,V1075,Smith and Sons,Procurement,INV-21898,10693.84,2025-12-10 12:22:00,Shawn M.,False,
T101163,V1052,Martin Group,Operations,INV-49347,54606.53,2025-12-10 12:22:00,Laura W.,False,
T102117,V1121,Daniels-Perry,Operations,INV-61697,27075.66,2025-12-10 13:05:00,Erica S.,False,
T104648,V1067,Ibarra-Suarez,Procurement,INV-76879,18994.07,2025-12-10 13:25:00,Keith G.,False,
T100732,V1139,Oconnell Inc,Facilities,INV-72835,89740.18,2025-12-10 13:35:00,Brittany M.,False,
T105987,V1126,Freeman LLC,Facilities,INV-73999,21954.95,2025-12-10 13:47:00,John M.,False,
T105365,V1139,Oconnell Inc,Operations,INV-57422,153401.23,2025-12-10 14:42:00,Linda M.,False,
T101849,V1127,Price Ltd,Operations,INV-20295,44614.1,2025-12-10 14:51:00,Dennis B.,False,
T105711,V1080,Fleming Ltd,Legal,INV-36262,20594.53,2025-12-10 14:51:00,Ryan B.,False,
T100718,V1096,Jones-Beck,Legal,INV-78742,1701.39,2025-12-10 15:24:00,Pamela A.,False,
T104508,V1107,Riggs PLC,IT,INV-54535,15366.28,2025-12-10 15:36:00,Thomas S.,False,
T104662,V1033,Koch-Decker,Legal,INV-63174,87709.52,2025-12-10 16:32:00,Rachel W.,False,
T102261,V1011,Stanley LLC,Operations,INV-33671,131674.79,2025-12-10 17:48:00,Gabriel O.,False,
T102409,V1020,"Ellis, Baker and Wright",Operations,INV-44743,7929.71,2025-12-10 18:28:00,Donna W.,False,
T103730,V1067,Ibarra-Suarez,IT,INV-71618,19989.59,2025-12-11 07:12:00,Monica A.,False,
T105260,V1088,Johnson and Sons,Facilities,INV-62439,42567.04,2025-12-11 09:04:00,Monica G.,False,
T105231,V1069,"Riggs, Roman and Rice",Legal,INV-76062,165914.93,2025-12-11 09:07:00,Aaron G.,False,
T100824,V1067,Ibarra-Suarez,Facilities,INV-93012,16084.65,2025-12-11 09:31:00,Hannah M.,False,
T102498,V1073,"Walters, Baker and Freeman",HR,INV-59501,51076.89,2025-12-11 10:08:00,Tammie C.,False,
T104947,V1092,Johnson-Carlson,Procurement,INV-20481,47924.83,2025-12-11 10:31:00,James H.,False,
T102442,V1094,"Lee, Williams and Graham",HR,INV-57219,25514.42,2025-12-11 10:41:00,Alicia J.,False,
T102871,V1067,Ibarra-Suarez,Procurement,INV-11246,36703.85,2025-12-11 10:48:00,Susan R.,False,
T105641,V1112,Grant Inc,Procurement,INV-24773,99976.09,2025-12-11 11:05:00,Victoria C.,False,
T102412,V1011,Stanley LLC,Marketing,INV-80041,59098.35,2025-12-11 11:06:00,Alison J.,False,
T106139,V1005,Blake and Sons,HR,INV-92221,3791.69,2025-12-11 13:08:00,Kristin G.,True,statistical_outlier
T101779,V1103,"Kennedy, Santana and Flynn",Operations,INV-96628,3003.2,2025-12-11 13:18:00,Michael P.,False,
T104001,V1069,"Riggs, Roman and Rice",IT,INV-62813,135568.07,2025-12-11 13:24:00,David R.,False,
T100067,V1139,Oconnell Inc,HR,INV-22899,64523.62,2025-12-11 13:41:00,Susan G.,False,
T105279,V1069,"Riggs, Roman and Rice",IT,INV-14920,90685.5,2025-12-11 13:44:00,Mark J.,False,
T106001,V1104,Campbell Ltd,Legal,INV-54825,60639.88,2025-12-11 13:47:00,Vernon S.,True,duplicate_payment
T101484,V1104,Campbell Ltd,Legal,INV-54825,60639.88,2025-12-11 13:47:00,Vernon S.,False,
T103303,V1050,Ramos PLC,Procurement,INV-64336,142043.65,2025-12-11 14:15:00,Joseph F.,False,
T104063,V1070,"Evans, Alvarado and Mcmillan",Facilities,INV-26849,17669.74,2025-12-11 14:18:00,Troy P.,False,
T104106,V1114,Salazar-Ball,Procurement,INV-68090,26733.09,2025-12-11 14:19:00,Lisa M.,False,
T103724,V1075,Smith and Sons,Procurement,INV-51262,29305.76,2025-12-11 14:49:00,Jacob T.,False,
T104264,V1080,Fleming Ltd,Facilities,INV-68114,55252.68,2025-12-11 15:09:00,Natalie E.,False,
T101942,V1011,Stanley LLC,Legal,INV-35549,86929.42,2025-12-11 15:37:00,James M.,False,
T100597,V1007,Davis Inc,IT,INV-80345,47205.62,2025-12-11 16:30:00,Ashley G.,False,
T103871,V1087,Bailey-Hoover,IT,INV-32179,8419.39,2025-12-11 16:54:00,Amber F.,False,
T102585,V1107,Riggs PLC,IT,INV-59332,26251.3,2025-12-11 17:07:00,Sara S.,False,
T105270,V1011,Stanley LLC,IT,INV-81233,67905.54,2025-12-12 07:23:00,Jessica S.,False,
T100338,V1001,Rhodes PLC,Legal,INV-83048,62553.89,2025-12-12 07:25:00,Curtis S.,False,
T105409,V1024,Conner Group,IT,INV-18802,2414.97,2025-12-12 07:34:00,Dawn M.,False,
T105778,V1035,Dennis Inc,Legal,INV-82510,37738.01,2025-12-12 07:57:00,Heather R.,False,
T102773,V1007,Davis Inc,Facilities,INV-67941,37950.83,2025-12-12 10:34:00,Melissa N.,False,
T102248,V1139,Oconnell Inc,IT,INV-75107,129479.14,2025-12-12 13:13:00,Thomas J.,False,
T103752,V1121,Daniels-Perry,Marketing,INV-61298,32901.99,2025-12-12 13:20:00,Anthony M.,False,
T100663,V1070,"Evans, Alvarado and Mcmillan",Facilities,INV-33002,17305.27,2025-12-12 13:48:00,Adam R.,False,
T102728,V1134,"Williams, Crane and Walker",Facilities,INV-14202,49165.09,2025-12-12 14:35:00,Michael B.,False,
T101502,V1076,Martin-Ramos,Marketing,INV-86153,36776.25,2025-12-12 15:13:00,Travis U.,False,
T103967,V1067,Ibarra-Suarez,Legal,INV-13084,33341.4,2025-12-12 15:18:00,Michaela R.,False,
T105614,V1007,Davis Inc,Procurement,INV-27657,30680.07,2025-12-12 15:48:00,Aaron A.,False,
T102067,V1088,Johnson and Sons,Procurement,INV-24544,23244.74,2025-12-12 16:23:00,Alexandria A.,False,
T103934,V1062,Donovan-Harris,Legal,INV-65652,18226.2,2025-12-12 16:46:00,Robert E.,False,
T104754,V1001,Rhodes PLC,Procurement,INV-76361,81048.26,2025-12-12 16:49:00,Brandon P.,False,
T101285,V1033,Koch-Decker,Legal,INV-79979,73525.66,2025-12-12 18:47:00,Briana H.,False,
T105501,V1069,"Riggs, Roman and Rice",IT,INV-34458,79998.47,2025-12-15 07:58:00,Brenda B.,False,
T101442,V1113,Contreras-Travis,Legal,INV-36698,57922.58,2025-12-15 08:25:00,Erica S.,False,
T103442,V1114,Salazar-Ball,Legal,INV-39922,7491.9,2025-12-15 09:18:00,Lindsay B.,False,
T100036,V1139,Oconnell Inc,Operations,INV-18326,84720.03,2025-12-15 09:27:00,Angela C.,False,
T101586,V1020,"Ellis, Baker and Wright",IT,INV-30789,6265.05,2025-12-15 10:19:00,Michael A.,False,
T100790,V1092,Johnson-Carlson,HR,INV-59816,19993.17,2025-12-15 10:37:00,Robert S.,False,
T100604,V1069,"Riggs, Roman and Rice",Procurement,INV-26864,80766.08,2025-12-15 10:39:00,Ann B.,False,
T100955,V1008,Munoz-Roman,Procurement,INV-50654,4572.08,2025-12-15 10:41:00,Amber S.,False,
T103512,V1067,Ibarra-Suarez,Legal,INV-96266,7903.26,2025-12-15 11:28:00,Destiny H.,False,
T105167,V1107,Riggs PLC,Marketing,INV-27789,9236.74,2025-12-15 11:35:00,Christopher K.,False,
T100631,V1043,"Young, Caldwell and Lewis",Legal,INV-44650,203941.39,2025-12-15 11:41:00,Mark K.,False,
T103237,V1050,Ramos PLC,Marketing,INV-58068,116357.19,2025-12-15 12:08:00,Kimberly W.,False,
T105512,V1052,Martin Group,Legal,INV-44302,43182.93,2025-12-15 12:18:00,Lisa N.,False,
T104430,V1126,Freeman LLC,HR,INV-62193,28562.48,2025-12-15 12:45:00,Lisa J.,False,
T104711,V1127,Price Ltd,Procurement,INV-55017,47977.65,2025-12-15 13:10:00,Victor W.,False,
T100039,V1118,Nelson LLC,Procurement,INV-99353,55435.41,2025-12-15 13:46:00,Kristopher H.,False,
T100647,V1069,"Riggs, Roman and Rice",Facilities,INV-10679,86792.84,2025-12-15 14:49:00,Benjamin E.,False,
T104350,V1120,Mccarthy Inc,IT,INV-10888,36103.81,2025-12-15 15:37:00,Donna P.,False,
T103886,V1001,Rhodes PLC,Legal,INV-35046,104197.47,2025-12-15 15:41:00,Amanda T.,False,
T105020,V1088,Johnson and Sons,Legal,INV-76188,68401.0,2025-12-15 15:42:00,William R.,False,
T101118,V1034,Allen PLC,Marketing,INV-15083,46651.0,2025-12-15 15:44:00,Brittany B.,False,
T100329,V1050,Ramos PLC,Facilities,INV-92345,85827.11,2025-12-15 15:53:00,Samuel R.,False,
T105445,V1067,Ibarra-Suarez,Procurement,INV-69450,16783.05,2025-12-15 15:59:00,Bridget G.,False,
T102076,V1002,Johnson-Davis,IT,INV-17138,16000.51,2025-12-15 16:27:00,Scott G.,False,
T105109,V1007,Davis Inc,IT,INV-85588,57343.4,2025-12-15 16:33:00,Roger J.,False,
T102479,V1069,"Riggs, Roman and Rice",Operations,INV-49888,82075.55,2025-12-15 16:44:00,Jeremiah C.,False,
T102590,V1069,"Riggs, Roman and Rice",HR,INV-56900,92167.91,2025-12-15 16:58:00,Phillip P.,False,
T106067,V1038,"Campos, Vaughn and Marquez",Procurement,INV-20838,7500.0,2025-12-16 07:11:00,Robert H.,True,round_dollar
T103046,V1092,Johnson-Carlson,Facilities,INV-52583,10985.41,2025-12-16 09:45:00,Diane R.,False,
T105428,V1053,Barrera-Martin,Legal,INV-23318,39766.68,2025-12-16 10:16:00,Christopher Y.,False,
T102086,V1134,"Williams, Crane and Walker",Facilities,INV-72115,28067.6,2025-12-16 10:34:00,Amy C.,False,
T103584,V1043,"Young, Caldwell and Lewis",HR,INV-12371,54373.67,2025-12-16 10:43:00,Reginald L.,False,
T101937,V1073,"Walters, Baker and Freeman",Procurement,INV-79637,61624.46,2025-12-16 11:02:00,Paula W.,False,
T103240,V1088,Johnson and Sons,Operations,INV-94392,13227.99,2025-12-16 11:02:00,Stacie D.,False,
T102576,V1050,Ramos PLC,HR,INV-44257,58239.03,2025-12-16 11:21:00,Laura C.,False,
T104298,V1080,Fleming Ltd,IT,INV-42597,14035.23,2025-12-16 11:22:00,Timothy N.,False,
T101022,V1104,Campbell Ltd,Facilities,INV-56392,34967.01,2025-12-16 11:27:00,Casey E.,False,
T105845,V1139,Oconnell Inc,IT,INV-82974,63010.99,2025-12-16 11:55:00,Mark T.,False,
T101104,V1118,Nelson LLC,Facilities,INV-92211,27416.89,2025-12-16 12:27:00,Andrew W.,False,
T104766,V1051,"Kidd, Huff and Novak",Legal,INV-74664,22475.68,2025-12-16 12:37:00,Kevin R.,False,
T102875,V1104,Campbell Ltd,IT,INV-51317,34923.91,2025-12-16 13:56:00,Michael J.,False,
T105271,V1069,"Riggs, Roman and Rice",IT,INV-35122,36152.38,2025-12-16 14:11:00,Randy T.,False,
T105460,V1127,Price Ltd,Facilities,INV-66355,82500.92,2025-12-16 14:17:00,Adam B.,False,
T105485,V1094,"Lee, Williams and Graham",Legal,INV-41127,10721.96,2025-12-16 14:40:00,Riley B.,False,
T100311,V1114,Salazar-Ball,Facilities,INV-32280,10001.92,2025-12-16 14:50:00,Alison P.,False,
T101142,V1011,Stanley LLC,Marketing,INV-27342,27691.43,2025-12-16 15:00:00,Bryan N.,False,
T106064,V1016,"Hawkins, Cohen and Cameron",Procurement,INV-33219,15000.0,2025-12-16 15:24:00,Leah M.,True,round_dollar
T103077,V1030,Harrell LLC,Legal,INV-27079,10751.97,2025-12-16 15:35:00,Tracey S.,False,
T102599,V1050,Ramos PLC,Operations,INV-33006,109182.08,2025-12-16 15:38:00,Brandy B.,False,
T105974,V1069,"Riggs, Roman and Rice",HR,INV-73608,113586.14,2025-12-16 15:42:00,Jessica M.,False,
T104461,V1052,Martin Group,Operations,INV-42773,78430.25,2025-12-16 16:31:00,Kenneth R.,False,
T104037,V1069,"Riggs, Roman and Rice",Marketing,INV-41704,52590.83,2025-12-17 07:38:00,David W.,False,
T102387,V1069,"Riggs, Roman and Rice",Facilities,INV-57060,105606.38,2025-12-17 07:38:00,Chelsea S.,False,
T104451,V1112,Grant Inc,Marketing,INV-77901,57102.14,2025-12-17 08:04:00,Barbara S.,False,
T104454,V1139,Oconnell Inc,Procurement,INV-59966,91847.24,2025-12-17 08:14:00,Amanda R.,False,
T101815,V1134,"Williams, Crane and Walker",Legal,INV-56346,100467.5,2025-12-17 09:21:00,Jermaine C.,False,
T102154,V1104,Campbell Ltd,IT,INV-45580,47616.04,2025-12-17 09:51:00,Michelle C.,False,
T100305,V1092,Johnson-Carlson,IT,INV-39817,17141.89,2025-12-17 09:58:00,Brandon M.,False,
T103849,V1053,Barrera-Martin,Operations,INV-67070,59426.79,2025-12-17 10:07:00,David S.,False,
T103258,V1050,Ramos PLC,IT,INV-43039,98179.33,2025-12-17 10:27:00,Amy J.,False,
T104745,V1069,"Riggs, Roman and Rice",Procurement,INV-59803,34218.05,2025-12-17 10:31:00,Nicholas M.,False,
T101852,V1050,Ramos PLC,HR,INV-71000,65945.51,2025-12-17 10:41:00,John G.,False,
T101685,V1136,"Hernandez, Martinez and Caldwell",Facilities,INV-21247,2313.69,2025-12-17 11:23:00,Nicole W.,False,
T103019,V1121,Daniels-Perry,Procurement,INV-89609,34386.49,2025-12-17 11:38:00,Jillian H.,False,
T105678,V1139,Oconnell Inc,HR,INV-10993,99465.37,2025-12-17 11:40:00,Charles E.,False,
T102339,V1011,Stanley LLC,Marketing,INV-21237,70761.09,2025-12-17 11:41:00,Lori M.,False,
T104719,V1035,Dennis Inc,Legal,INV-53895,35354.39,2025-12-17 11:45:00,Larry M.,False,
T103464,V1137,Marshall LLC,Marketing,INV-99249,4561.4,2025-12-17 12:09:00,Amanda B.,False,
T101328,V1121,Daniels-Perry,Legal,INV-23621,48976.2,2025-12-17 12:27:00,Kimberly L.,False,
T102987,V1115,"Griffin, Moore and Hensley",Marketing,INV-18645,19036.68,2025-12-17 12:35:00,Jason H.,False,
T101422,V1126,Freeman LLC,Legal,INV-29603,41388.82,2025-12-17 13:26:00,Cindy H.,False,
T105193,V1050,Ramos PLC,Marketing,INV-24224,50744.33,2025-12-17 13:53:00,Jessica W.,False,
T101678,V1069,"Riggs, Roman and Rice",Operations,INV-21743,126138.71,2025-12-17 13:59:00,Monica T.,False,
T100804,V1034,Allen PLC,Facilities,INV-28198,123094.98,2025-12-17 14:24:00,Richard B.,False,
T101717,V1115,"Griffin, Moore and Hensley",Facilities,INV-28102,44835.77,2025-12-17 14:51:00,Robert T.,False,
T100777,V1050,Ramos PLC,IT,INV-81176,67488.18,2025-12-17 14:59:00,Michael T.,False,
T104111,V1120,Mccarthy Inc,Operations,INV-37563,16956.63,2025-12-17 15:19:00,Karen S.,False,
T102155,V1035,Dennis Inc,HR,INV-57516,17435.69,2025-12-17 15:44:00,Ronald P.,False,
T104401,V1052,Martin Group,Procurement,INV-79147,118118.27,2025-12-17 15:44:00,Aimee S.,False,
T103487,V1007,Davis Inc,IT,INV-71391,49201.31,2025-12-17 15:45:00,Megan S.,False,
T100198,V1052,Martin Group,Legal,INV-25866,165955.84,2025-12-17 16:38:00,Joseph M.,False,
T102022,V1011,Stanley LLC,Marketing,INV-75210,108525.83,2025-12-17 17:54:00,Nicholas P.,False,
T102320,V1012,Delacruz Group,Legal,INV-51864,27460.51,2025-12-18 08:26:00,Michael A.,False,
T106085,V9999,Meridian Consulting Partners LLC,Operations,INV-54625,6908.39,2025-12-18 09:36:00,Marcus T.,True,fabricated_invoice_benford
T102273,V1121,Daniels-Perry,Facilities,INV-63197,21542.93,2025-12-18 09:38:00,Matthew W.,False,
T101713,V1074,Davis Group,Marketing,INV-41504,10524.0,2025-12-18 11:14:00,Jessica N.,False,
T105638,V1055,Horton-Cross,HR,INV-70338,76702.61,2025-12-18 11:59:00,Timothy M.,False,
T103929,V1139,Oconnell Inc,HR,INV-37851,84789.71,2025-12-18 12:25:00,Jennifer S.,False,
